IndicatorId,IndicatorName,IndicatorShortName,Source,SourceYear,Author,LocationId,Location,Iso2,Iso3,TimeId,Time,VariantId,Variant,SexId,Sex,AgeId,AgeStart,AgeEnd,Age,CategoryId,Category,EstimateTypeId,EstimateType,EstimateMethodId,EstimateMethod,Value
64,"Deaths by 5-year age groups and sex","Deaths by age and sex - abridged","World Population Prospects",2024,"United Nations Population Division",900,"World","1W","WLD",64,"2013",4,"Median",2,"Female",7,0,4,"0-4",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3070316
64,"Deaths by 5-year age groups and sex","Deaths by age and sex - abridged","World Population Prospects",2024,"United Nations Population Division",900,"World","1W","WLD",64,"2013",4,"Median",2,"Female",71,5,9,"5-9",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",408460
64,"Deaths by 5-year age groups and sex","Deaths by age and sex - abridged","World Population Prospects",2024,"United Nations Population Division",900,"World","1W","WLD",64,"2013",4,"Median",2,"Female",76,10,14,"10-14",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",237788
64,"Deaths by 5-year age groups and sex","Deaths by age and sex - abridged","World Population Prospects",2024,"United Nations Population Division",900,"World","1W","WLD",64,"2013",4,"Median",2,"Female",67,15,19,"15-19",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",309719
64,"Deaths by 5-year age groups and sex","Deaths by age and sex - abridged","World Population Prospects",2024,"United Nations Population Division",900,"World","1W","WLD",64,"2013",4,"Median",2,"Female",75,20,24,"20-24",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",374123
64,"Deaths by 5-year age groups and sex","Deaths by age and sex - abridged","World Population Prospects",2024,"United Nations Population Division",900,"World","1W","WLD",64,"2013",4,"Median",2,"Female",57,25,29,"25-29",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",405075
64,"Deaths by 5-year age groups and sex","Deaths by age and sex - abridged","World Population Prospects",2024,"United Nations Population Division",900,"World","1W","WLD",64,"2013",4,"Median",2,"Female",62,30,34,"30-34",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",425239
64,"Deaths by 5-year age groups and sex","Deaths by age and sex - abridged","World Population Prospects",2024,"United Nations Population Division",900,"World","1W","WLD",64,"2013",4,"Median",2,"Female",63,35,39,"35-39",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",473695
64,"Deaths by 5-year age groups and sex","Deaths by age and sex - abridged","World Population Prospects",2024,"United Nations Population Division",900,"World","1W","WLD",64,"2013",4,"Median",2,"Female",64,40,44,"40-44",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",576301
64,"Deaths by 5-year age groups and sex","Deaths by age and sex - abridged","World Population Prospects",2024,"United Nations Population Division",900,"World","1W","WLD",64,"2013",4,"Median",2,"Female",69,45,49,"45-49",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",716890
64,"Deaths by 5-year age groups and sex","Deaths by age and sex - abridged","World Population Prospects",2024,"United Nations Population Division",900,"World","1W","WLD",64,"2013",4,"Median",2,"Female",66,50,54,"50-54",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",916540
64,"Deaths by 5-year age groups and sex","Deaths by age and sex - abridged","World Population Prospects",2024,"United Nations Population Division",900,"World","1W","WLD",64,"2013",4,"Median",2,"Female",68,55,59,"55-59",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1173183
64,"Deaths by 5-year age groups and sex","Deaths by age and sex - abridged","World Population Prospects",2024,"United Nations Population Division",900,"World","1W","WLD",64,"2013",4,"Median",2,"Female",60,60,64,"60-64",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1490327
64,"Deaths by 5-year age groups and sex","Deaths by age and sex - abridged","World Population Prospects",2024,"United Nations Population Division",900,"World","1W","WLD",64,"2013",4,"Median",2,"Female",72,65,69,"65-69",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1742846
64,"Deaths by 5-year age groups and sex","Deaths by age and sex - abridged","World Population Prospects",2024,"United Nations Population Division",900,"World","1W","WLD",64,"2013",4,"Median",2,"Female",73,70,74,"70-74",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2223404
64,"Deaths by 5-year age groups and sex","Deaths by age and sex - abridged","World Population Prospects",2024,"United Nations Population Division",900,"World","1W","WLD",64,"2013",4,"Median",2,"Female",58,75,79,"75-79",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2780678
64,"Deaths by 5-year age groups and sex","Deaths by age and sex - abridged","World Population Prospects",2024,"United Nations Population Division",900,"World","1W","WLD",64,"2013",4,"Median",2,"Female",61,80,84,"80-84",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3088513
64,"Deaths by 5-year age groups and sex","Deaths by age and sex - abridged","World Population Prospects",2024,"United Nations Population Division",900,"World","1W","WLD",64,"2013",4,"Median",2,"Female",65,85,89,"85-89",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2727575
64,"Deaths by 5-year age groups and sex","Deaths by age and sex - abridged","World Population Prospects",2024,"United Nations Population Division",900,"World","1W","WLD",64,"2013",4,"Median",2,"Female",74,90,94,"90-94",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1654059
64,"Deaths by 5-year age groups and sex","Deaths by age and sex - abridged","World Population Prospects",2024,"United Nations Population Division",900,"World","1W","WLD",64,"2013",4,"Median",2,"Female",70,95,99,"95-99",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",565999
64,"Deaths by 5-year age groups and sex","Deaths by age and sex - abridged","World Population Prospects",2024,"United Nations Population Division",900,"World","1W","WLD",64,"2013",4,"Median",2,"Female",59,100,null,"100+",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",123430
64,"Deaths by 5-year age groups and sex","Deaths by age and sex - abridged","World Population Prospects",2024,"United Nations Population Division",900,"World","1W","WLD",65,"2014",4,"Median",2,"Female",7,0,4,"0-4",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2988439
64,"Deaths by 5-year age groups and sex","Deaths by age and sex - abridged","World Population Prospects",2024,"United Nations Population Division",900,"World","1W","WLD",65,"2014",4,"Median",2,"Female",71,5,9,"5-9",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",405208
64,"Deaths by 5-year age groups and sex","Deaths by age and sex - abridged","World Population Prospects",2024,"United Nations Population Division",900,"World","1W","WLD",65,"2014",4,"Median",2,"Female",76,10,14,"10-14",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",235639
64,"Deaths by 5-year age groups and sex","Deaths by age and sex - abridged","World Population Prospects",2024,"United Nations Population Division",900,"World","1W","WLD",65,"2014",4,"Median",2,"Female",67,15,19,"15-19",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",303898
64,"Deaths by 5-year age groups and sex","Deaths by age and sex - abridged","World Population Prospects",2024,"United Nations Population Division",900,"World","1W","WLD",65,"2014",4,"Median",2,"Female",75,20,24,"20-24",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",363843
64,"Deaths by 5-year age groups and sex","Deaths by age and sex - abridged","World Population Prospects",2024,"United Nations Population Division",900,"World","1W","WLD",65,"2014",4,"Median",2,"Female",57,25,29,"25-29",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",399130
64,"Deaths by 5-year age groups and sex","Deaths by age and sex - abridged","World Population Prospects",2024,"United Nations Population Division",900,"World","1W","WLD",65,"2014",4,"Median",2,"Female",62,30,34,"30-34",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",421967
64,"Deaths by 5-year age groups and sex","Deaths by age and sex - abridged","World Population Prospects",2024,"United Nations Population Division",900,"World","1W","WLD",65,"2014",4,"Median",2,"Female",63,35,39,"35-39",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",469204
64,"Deaths by 5-year age groups and sex","Deaths by age and sex - abridged","World Population Prospects",2024,"United Nations Population Division",900,"World","1W","WLD",65,"2014",4,"Median",2,"Female",64,40,44,"40-44",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",574011
64,"Deaths by 5-year age groups and sex","Deaths by age and sex - abridged","World Population Prospects",2024,"United Nations Population Division",900,"World","1W","WLD",65,"2014",4,"Median",2,"Female",69,45,49,"45-49",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",714550
64,"Deaths by 5-year age groups and sex","Deaths by age and sex - abridged","World Population Prospects",2024,"United Nations Population Division",900,"World","1W","WLD",65,"2014",4,"Median",2,"Female",66,50,54,"50-54",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",936431
64,"Deaths by 5-year age groups and sex","Deaths by age and sex - abridged","World Population Prospects",2024,"United Nations Population Division",900,"World","1W","WLD",65,"2014",4,"Median",2,"Female",68,55,59,"55-59",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1190535
64,"Deaths by 5-year age groups and sex","Deaths by age and sex - abridged","World Population Prospects",2024,"United Nations Population Division",900,"World","1W","WLD",65,"2014",4,"Median",2,"Female",60,60,64,"60-64",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1531464
64,"Deaths by 5-year age groups and sex","Deaths by age and sex - abridged","World Population Prospects",2024,"United Nations Population Division",900,"World","1W","WLD",65,"2014",4,"Median",2,"Female",72,65,69,"65-69",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1803767
64,"Deaths by 5-year age groups and sex","Deaths by age and sex - abridged","World Population Prospects",2024,"United Nations Population Division",900,"World","1W","WLD",65,"2014",4,"Median",2,"Female",73,70,74,"70-74",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2207770
64,"Deaths by 5-year age groups and sex","Deaths by age and sex - abridged","World Population Prospects",2024,"United Nations Population Division",900,"World","1W","WLD",65,"2014",4,"Median",2,"Female",58,75,79,"75-79",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2809431
64,"Deaths by 5-year age groups and sex","Deaths by age and sex - abridged","World Population Prospects",2024,"United Nations Population Division",900,"World","1W","WLD",65,"2014",4,"Median",2,"Female",61,80,84,"80-84",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3096955
64,"Deaths by 5-year age groups and sex","Deaths by age and sex - abridged","World Population Prospects",2024,"United Nations Population Division",900,"World","1W","WLD",65,"2014",4,"Median",2,"Female",65,85,89,"85-89",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2767774
64,"Deaths by 5-year age groups and sex","Deaths by age and sex - abridged","World Population Prospects",2024,"United Nations Population Division",900,"World","1W","WLD",65,"2014",4,"Median",2,"Female",74,90,94,"90-94",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1720255
64,"Deaths by 5-year age groups and sex","Deaths by age and sex - abridged","World Population Prospects",2024,"United Nations Population Division",900,"World","1W","WLD",65,"2014",4,"Median",2,"Female",70,95,99,"95-99",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",577120
64,"Deaths by 5-year age groups and sex","Deaths by age and sex - abridged","World Population Prospects",2024,"United Nations Population Division",900,"World","1W","WLD",65,"2014",4,"Median",2,"Female",59,100,null,"100+",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",128288.99999999999
64,"Deaths by 5-year age groups and sex","Deaths by age and sex - abridged","World Population Prospects",2024,"United Nations Population Division",900,"World","1W","WLD",66,"2015",4,"Median",2,"Female",7,0,4,"0-4",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2899362
64,"Deaths by 5-year age groups and sex","Deaths by age and sex - abridged","World Population Prospects",2024,"United Nations Population Division",900,"World","1W","WLD",66,"2015",4,"Median",2,"Female",71,5,9,"5-9",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",402552
64,"Deaths by 5-year age groups and sex","Deaths by age and sex - abridged","World Population Prospects",2024,"United Nations Population Division",900,"World","1W","WLD",66,"2015",4,"Median",2,"Female",76,10,14,"10-14",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",234204
64,"Deaths by 5-year age groups and sex","Deaths by age and sex - abridged","World Population Prospects",2024,"United Nations Population Division",900,"World","1W","WLD",66,"2015",4,"Median",2,"Female",67,15,19,"15-19",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",299480
64,"Deaths by 5-year age groups and sex","Deaths by age and sex - abridged","World Population Prospects",2024,"United Nations Population Division",900,"World","1W","WLD",66,"2015",4,"Median",2,"Female",75,20,24,"20-24",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",354878
64,"Deaths by 5-year age groups and sex","Deaths by age and sex - abridged","World Population Prospects",2024,"United Nations Population Division",900,"World","1W","WLD",66,"2015",4,"Median",2,"Female",57,25,29,"25-29",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",393390
